   ,TRAN_TYPE,TRAN_CODE,TRAN_NBR,SEQ_NBR,WHSE,SKU_ID,CNTR_NBR,WAVE_NBR,PKT_CTRL_NBR,PKT_SEQ_NBR,WORK_TYPE,NBR_OF_CASES,NBR_UNITS,NBR_OF_PIKS,NBR_SCAN,FROM_LOCN,TO_LOCN,WKSTN_ID,RSN_CODE,REF_CODE_ID_1,REF_FIELD_1,REF_CODE_ID_2,REF_FIELD_2,REF_CODE_ID_3,REF_FIELD_3,REF_CODE_ID_4,REF_FIELD_4,REF_CODE_ID_5,REF_FIELD_5,OLD_STAT_CODE,NEW_STAT_CODE,SAM,BEGIN_DATE,END_DATE,STAT_CODE,MODULE_NAME,MENU_OPTN_NAME,CREATE_DATE_TIME,MOD_DATE_TIME,USER_ID,PLT_ID,TASK_ID,CD_MASTER_ID
7141,300,002,6662194,96,YYZ,001580525,C000053799,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:38 PM,9/9/2013 6:01:38 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,,,12119
7142,500,003,6662193,96,YYZ,001580525,00006267830001798362,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:38 PM,9/9/2013 6:01:39 PM,0,Packing,,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,00106267830000100170,,12119
7143,300,002,6662194,97,YYZ,001580525,C000053800,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,,,12119
7144,500,003,6662193,97,YYZ,001580525,00006267830001798560,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,0,Packing,,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,00106267830000100170,,12119
7145,300,002,6662194,98,YYZ,001580525,C000053801,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,,,12119
7146,500,003,6662193,98,YYZ,001580525,00006267830001798768,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,0,Packing,,9/9/2013 6:01:39 PM,9/9/2013 6:01:39 PM,JMOORMAN,00106267830000100170,,12119
7147,300,002,6662194,99,YYZ,001580525,C000053802,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:39 PM,9/9/2013 6:01:40 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,,,12119
7148,500,003,6662193,99,YYZ,001580525,00006267830001798430,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Packing,,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,00106267830000100194,,12119
7149,300,002,6662194,100,YYZ,001580525,C000053803,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,,,12119
7150,500,003,6662193,100,YYZ,001580525,00006267830001798638,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Packing,,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,00106267830000100194,,12119
7151,300,002,6662194,101,YYZ,001580525,C000053804,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,,,12119
7152,500,003,6662193,101,YYZ,001580525,00006267830001797778,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Packing,,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,00106267830000100187,,12119
7153,300,002,6662194,102,YYZ,001580525,C000053805,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:40 PM,9/9/2013 6:01:40 PM,JMOORMAN,,,12119
7154,500,003,6662193,102,YYZ,001580525,00006267830001797976,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:40 PM,9/9/2013 6:01:41 PM,0,Packing,,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,JMOORMAN,00106267830000100187,,12119
7155,300,002,6662194,103,YYZ,001580525,C000053806,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,JMOORMAN,,,12119
7156,500,003,6662193,103,YYZ,001580525,00006267830001798171,201309080034,TMS003152,1,,0,35.00,0,0,004706436,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,0,Packing,,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,JMOORMAN,00106267830000100187,,12119
7157,300,002,6662194,104,YYZ,001580525,C000053807,,,0,,0,35.00,0,0,004706436,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:41 PM,9/9/2013 6:01:41 PM,JMOORMAN,,,12119
7158,600,003,6426753,1,YYZ,1599692,00199999990001756777,201308120004,TMS2013LA9,1,,0,0.00,0,0,,,ALPH_WMS,,25,,76,-1,,,,,,,10,10,0.0000,8/12/2013 4:04:40 AM,8/12/2013 4:05:20 AM,0,Modify,Comb Crtn- Full,8/12/2013 4:05:20 AM,8/12/2013 4:05:20 AM,MGURURAJ,,,12114
7159,600,003,6426753,2,YYZ,1599692,00199999990001756746,201308120004,TMS2013LA9,1,,0,4.00,0,0,,,ALPH_WMS,,25,,76,1,,,,,,,10,10,0.0000,8/12/2013 4:05:20 AM,8/12/2013 4:05:20 AM,0,Modify,Comb Crtn- Full,8/12/2013 4:05:20 AM,8/12/2013 4:05:20 AM,MGURURAJ,,,12114
7160,800,001,6433956,1,MDT,001388452,00099999990001158000,201211130028,QLT0100038,1,,0,0.00,0,0,,,,,41,,42,,40,UU10,09,,,,20,30,0.0000,8/12/2013 1:05:43 PM,8/12/2013 1:05:43 PM,0,Shipping,UPS Manifest CS,8/12/2013 1:05:43 PM,8/12/2013 1:05:43 PM,HSWANGER,,,12108
7161,300,001,6432957,1,CV4,000417368,00100871210000020429,,,0,,0,5.00,0,0,000425827,000422857,ALPH_WMS,,24,201308120065,39,40,,,,,,,30,45,0.0000,8/12/2013 2:19:55 PM,8/12/2013 2:27:27 PM,0,Pull/Repl,Generate Replenishment,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,WM,PKN0000114,,12067
7162,600,009,6658398,1,SD4,001599480,C000053177,,,0,,1,50.00,0,0,,,ALPH_WMS,,25,QU,76,50.000000,,,,,,,10,10,0.0000,9/9/2013 2:50:20 PM,9/9/2013 2:50:29 PM,0,Modify,UnLock Case,9/9/2013 2:50:29 PM,9/9/2013 2:50:29 PM,RFORBIS,,,12138
7163,500,003,6662193,145,YYZ,001580525,00006267830001798867,201309080034,TMS003152,1,,0,35.00,0,0,004706446,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,0,Packing,,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,JMOORMAN,00106267830000100170,,12119
7164,300,002,6662194,144,YYZ,001580525,C000053847,,,0,,0,35.00,0,0,004706446,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,JMOORMAN,,,12119
7165,500,003,6662193,146,YYZ,001580525,00006267830001799062,201309080034,TMS003152,1,,0,35.00,0,0,004706446,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,0,Packing,,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,JMOORMAN,00106267830000100170,,12119
7166,300,002,6662194,145,YYZ,001580525,C000053848,,,0,,0,35.00,0,0,004706446,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:51 PM,9/9/2013 6:01:51 PM,JMOORMAN,,,12119
7167,500,003,6662193,147,YYZ,001580525,00006267830001799260,201309080034,TMS003152,1,,0,35.00,0,0,004706446,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:51 PM,9/9/2013 6:01:52 PM,0,Packing,,9/9/2013 6:01:52 PM,9/9/2013 6:01:52 PM,JMOORMAN,00106267830000100170,,12119
7168,300,002,6662194,146,YYZ,001580525,C000053849,,,0,,0,35.00,0,0,004706446,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:52 PM,9/9/2013 6:01:52 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:52 PM,9/9/2013 6:01:52 PM,JMOORMAN,,,12119
7169,500,003,6662193,148,YYZ,001580525,00006267830001799468,201309080034,TMS003152,1,,0,35.00,0,0,004706446,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:52 PM,9/9/2013 6:01:52 PM,0,Packing,,9/9/2013 6:01:52 PM,9/9/2013 6:01:52 PM,JMOORMAN,00106267830000100170,,12119
7170,500,001,7247538,2,CV4,000585160,00008712090001218751,201311180018,K080725620,9,,0,1.00,0,0,000423413,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:38:47 AM,11/19/2013 9:39:53 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:39:53 AM,11/19/2013 9:39:53 AM,WGRAYSON,HUN-012,,12067
7171,200,004,6116154,1,SN1,001607868,C000051812,,,0,,1,120.00,0,0,,005235186,SN1OXYOB1,,08,OXYT003,,,,,,,,,10,30,0.0000,7/9/2013 4:54:25 AM,7/9/2013 4:55:56 AM,0,Invn Mvmt,Dir PA-Case Loc,7/9/2013 4:55:56 AM,7/9/2013 4:55:56 AM,SONG,,408592,12130
7172,300,001,6176438,1,CV4,000417391,00100871210000019425,,,0,,0,2.00,0,0,000425939,000423349,ALPH_WMS,,24,201307160011,39,40,,,,,,,30,45,0.0000,7/16/2013 9:50:08 AM,7/16/2013 9:50:38 AM,0,Pull/Repl,Generate Replenishment,7/16/2013 9:50:38 AM,7/16/2013 9:50:38 AM,WM,PKN0000066,,12067
7173,500,007,6304236,3,MC1,001563598,00099999990001673497,201307300006,LA0002901,1,,0,1.00,0,0,004664739,,ALPH_WMS,,83,METT000000033,,,,,,,,,10,20,0.0000,7/30/2013 8:00:17 AM,7/30/2013 8:00:54 AM,0,Packing,Pack Pick Cart,7/30/2013 8:00:54 AM,7/30/2013 8:00:54 AM,MGURURAJ,,,12112
7174,500,001,7247433,6,CV4,001443234,00008712090001214142,201311180018,K080722448,3,,0,1.00,0,0,000423354,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:39:44 AM,11/19/2013 9:39:54 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:39:54 AM,11/19/2013 9:39:54 AM,WGRAYSON,TOP-021,,12067
7175,500,001,7247433,7,CV4,001443116,00008712090001214234,201311180018,K080722448,1,,0,1.00,0,0,000423364,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:39:54 AM,11/19/2013 9:40:02 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:40:02 AM,11/19/2013 9:40:02 AM,WGRAYSON,CAR-001,,12067
7176,500,001,6319244,1,VEN,001654456,00199999990001678086,201307310023,Z4ecHP6wT5,1,,0,1.00,0,0,005260294,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/31/2013 6:19:19 AM,7/31/2013 6:19:45 AM,0,Packing,Pack Cubed Directed,7/31/2013 6:19:45 AM,7/31/2013 6:19:45 AM,DDESZYNSKI,,,12153
7177,500,001,7247538,3,CV4,000585778,00008712090001218768,201311180018,K080725620,5,,0,1.00,0,0,005299161,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:39:53 AM,11/19/2013 9:40:09 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:40:09 AM,11/19/2013 9:40:09 AM,WGRAYSON,PAN-018,,12067
7178,500,001,6319244,2,VEN,001654456,00199999990001678116,201307310023,Z4ecHP6wT5,1,,0,1.00,0,0,005260294,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/31/2013 6:19:45 AM,7/31/2013 6:20:02 AM,0,Packing,Pack Cubed Directed,7/31/2013 6:20:02 AM,7/31/2013 6:20:02 AM,DDESZYNSKI,,,12153
7179,500,001,6319244,3,VEN,001654456,00199999990001678109,201307310023,Z4ecHP6wT5,1,,0,1.00,0,0,005260294,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/31/2013 6:20:02 AM,7/31/2013 6:20:16 AM,0,Packing,Pack Cubed Directed,7/31/2013 6:20:16 AM,7/31/2013 6:20:16 AM,DDESZYNSKI,,,12153
7180,300,001,6432957,2,CV4,000417368,00100871210000020427,,,0,,0,6.00,0,0,000425827,000422857,ALPH_WMS,,24,201308120065,39,40,,,,,,,30,45,0.0000,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,0,Pull/Repl,Generate Replenishment,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,WM,PKN0000114,,12067
7181,200,009,6116154,2,SN1,001607868,C000051812,,,0,,1,120.00,0,0,005235186,005235187,SN1OXYOB1,,,,,,,,,,,,30,30,0.0000,7/9/2013 4:56:33 AM,7/9/2013 4:56:58 AM,0,Invn Mvmt,Dir PA-Case Loc,7/9/2013 4:56:58 AM,7/9/2013 4:56:58 AM,SONG,,408592,12130
7182,300,001,6432957,3,CV4,000417368,00100871210000020428,,,0,,0,6.00,0,0,000425827,000422857,ALPH_WMS,,24,201308120065,39,40,,,,,,,30,45,0.0000,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,0,Pull/Repl,Generate Replenishment,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,WM,PKN0000114,,12067
7183,300,001,6432957,4,CV4,000446145,00008712097190068778,,,0,,0,12.00,0,0,000426268,000422791,ALPH_WMS,,24,201308120065,39,40,,,,,,,30,45,0.0000,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,0,Pull/Repl,Generate Replenishment,8/12/2013 2:27:27 PM,8/12/2013 2:27:27 PM,WM,P050400104,,12067
7184,200,004,6439787,1,SZX,001671203,C000053095,,,0,,1,50.00,0,0,,005235657,SZX2FMS01,,08,2013-08-13,,,,,,,,,10,30,0.0000,8/13/2013 3:10:05 AM,8/13/2013 3:10:22 AM,0,Invn Mvmt,Dir PA-Case Loc,8/13/2013 3:10:22 AM,8/13/2013 3:10:22 AM,VIOLAHE,,435292,12145
7185,200,009,6439787,2,SZX,001607860,C000053094,,,0,,1,100.00,0,0,005235658,005235657,SZX2FMS01,,,,,,,,,,,,30,30,0.0000,8/13/2013 3:10:40 AM,8/13/2013 3:11:18 AM,0,Invn Mvmt,Dir PA-Case Loc,8/13/2013 3:11:18 AM,8/13/2013 3:11:18 AM,VIOLAHE,,435292,12145
7186,600,007,6458214,1,MIA,001670864,C-000006224-1,,,0,,1,4.00,0,0,005265739,005265739,SAMMIAADM2,KE,,,76,4.000000,90,Error,,,,,30,30,0.0000,8/14/2013 1:28:47 PM,8/14/2013 1:28:56 PM,0,Modify,Modify Cs Contents,8/14/2013 1:28:56 PM,8/14/2013 1:28:56 PM,JXBARRY,,,12160
7187,300,008,6658591,1,SD4,001599480,C000053177,,,0,,1,50.00,0,0,005233346,,ALPH_WMS,,,,,,,,,,,,0,10,0.0000,9/9/2013 2:37:28 PM,9/9/2013 2:38:26 PM,0,PkPackCase,Pack Case frm Active,9/9/2013 2:38:26 PM,9/9/2013 2:38:26 PM,RFORBIS,,,12138
7188,500,001,7247464,1,CV4,001443104,00008712090001211950,201311180018,K080722438,2,,0,1.00,0,0,005301420,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:49:30 AM,11/19/2013 9:49:44 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:49:44 AM,11/19/2013 9:49:44 AM,WGRAYSON,PIT-069,,12067
7189,300,002,6662194,167,YYZ,001580525,C000053870,,,0,,0,35.00,0,0,004706446,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:56 PM,9/9/2013 6:01:57 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:57 PM,9/9/2013 6:01:57 PM,JMOORMAN,,,12119
7190,500,003,6662193,169,YYZ,001580525,00006267830001798836,201309080034,TMS003152,1,,0,35.00,0,0,004706446,,ONTGWS,,83,,,,,,,,,,10,20,0.0000,9/9/2013 6:01:57 PM,9/9/2013 6:01:57 PM,0,Packing,,9/9/2013 6:01:57 PM,9/9/2013 6:01:57 PM,JMOORMAN,00106267830000100194,,12119
7191,300,002,6662194,168,YYZ,001580525,C000053871,,,0,,0,35.00,0,0,004706446,,ONTGWS,,24,445703,39,50,,,,,,,0,64,0.0000,9/9/2013 6:01:57 PM,9/9/2013 6:01:57 PM,0,Replenish,Directed Pulling/Partial Case,9/9/2013 6:01:57 PM,9/9/2013 6:01:57 PM,JMOORMAN,,,12119
7192,300,005,6945597,1,SN4,001711739,KS141013001,,,0,,1,100.00,0,0,,005298748,SN4TIINB01,,,,,,,,,,,,10,90,0.0000,10/14/2013 2:59:39 AM,10/14/2013 3:00:06 AM,0,Replenish,Fill Active User,10/14/2013 3:00:06 AM,10/14/2013 3:00:06 AM,MPUTREVU,,,12159
7193,500,001,7086527,1,CV4,000451820,00008712090001077297,201311020014,UAT0025W01,1,,0,2.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/2/2013 2:36:14 PM,11/2/2013 2:36:40 PM,0,Packing,Pk CubeDir ScanEa,11/2/2013 2:36:40 PM,11/2/2013 2:36:40 PM,WGRAYSON,GED-047,,12067
7194,500,001,7086527,2,CV4,000451820,00008712090001077303,201311020014,UAT0025W01,1,,0,2.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/2/2013 2:36:40 PM,11/2/2013 2:37:08 PM,0,Packing,Pk CubeDir ScanEa,11/2/2013 2:37:08 PM,11/2/2013 2:37:08 PM,WGRAYSON,SIP-015,,12067
7195,200,102,7187882,1,CV4,,,,,0,,1,1.00,0,0,,005313439,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/12/2013 7:56:16 PM,11/12/2013 7:56:17 PM,0,Invn Mvmt,Put Away Pallet,11/12/2013 7:56:17 PM,11/12/2013 7:56:17 PM,MHEUSER,SIP-055,,12067
7196,200,102,7187883,1,CV4,,,,,0,,1,1.00,0,0,,005313439,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/12/2013 7:56:17 PM,11/12/2013 7:56:18 PM,0,Invn Mvmt,Put Away Pallet,11/12/2013 7:56:18 PM,11/12/2013 7:56:18 PM,MHEUSER,PRO-055,,12067
7197,500,001,7247591,5,CV4,000431589,00008712090001224660,201311180026,K080715852,19,,0,2.00,0,0,005299139,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:50:10 AM,11/19/2013 9:50:24 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:50:24 AM,11/19/2013 9:50:24 AM,WGRAYSON,BOY-061,,12067
7198,200,102,7187905,1,CV4,,,,,0,,1,12.00,0,0,,005313519,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/12/2013 8:03:16 PM,11/12/2013 8:03:17 PM,0,Invn Mvmt,Put Away Pallet,11/12/2013 8:03:17 PM,11/12/2013 8:03:17 PM,MHEUSER,TUG-099,,12067
7199,200,102,7187943,1,CV4,,,,,0,,1,12.00,0,0,,005313519,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/12/2013 8:03:17 PM,11/12/2013 8:03:20 PM,0,Invn Mvmt,Put Away Pallet,11/12/2013 8:03:20 PM,11/12/2013 8:03:20 PM,MHEUSER,BEG-049,,12067
7200,500,001,7186489,6,CV4,000564176,00108712090001104365,201311120112,USN49V0049,1,,0,12.00,0,0,000426453,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/12/2013 8:53:51 PM,11/12/2013 8:54:18 PM,0,Packing,Pack Case Cubed Directed,11/12/2013 8:54:18 PM,11/12/2013 8:54:18 PM,WGRAYSON,RAG-034,,12067
7201,500,001,7186489,7,CV4,000564176,00108712090001104303,201311120112,USN49V0049,1,,0,12.00,0,0,000426453,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/12/2013 8:54:18 PM,11/12/2013 8:54:49 PM,0,Packing,Pack Case Cubed Directed,11/12/2013 8:54:49 PM,11/12/2013 8:54:49 PM,WGRAYSON,MON-044,,12067
7202,500,001,7186489,8,CV4,000564176,00108712090001104181,201311120112,USN49V0049,1,,0,12.00,0,0,000426453,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/12/2013 8:54:49 PM,11/12/2013 8:55:19 PM,0,Packing,Pack Case Cubed Directed,11/12/2013 8:55:19 PM,11/12/2013 8:55:19 PM,WGRAYSON,TEA-039,,12067
7203,500,001,7247617,1,CV4,001443230,00008712090001210915,201311180018,K080722434,19,,0,1.00,0,0,000423369,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:51:41 AM,11/19/2013 9:51:46 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:51:46 AM,11/19/2013 9:51:46 AM,WGRAYSON,FIN-097,,12067
7204,500,001,7248029,1,CV4,001448607,00008712090001210304,201311180018,K080725615,21,,0,2.00,0,0,005301801,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:53:02 AM,11/19/2013 9:53:09 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:53:09 AM,11/19/2013 9:53:09 AM,WGRAYSON,ARK-046,,12067
7205,500,001,7248034,1,CV4,000567494,00008712090001218881,201311180018,K080725963,9,,0,1.00,0,0,005299920,,NK_AL1SHP1,,83,,,,,,,,,,10,15,0.0000,11/19/2013 9:53:25 AM,11/19/2013 9:53:56 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:53:57 AM,11/19/2013 9:53:57 AM,WGRAYSON,PAN-069,,12067
7206,200,102,7245115,1,CV4,,,,,0,,1,1.00,0,0,,005313529,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/19/2013 9:53:59 AM,11/19/2013 9:54:01 AM,0,Invn Mvmt,Put Away Pallet,11/19/2013 9:54:01 AM,11/19/2013 9:54:01 AM,MHEUSER,DIG-006,,12067
7207,500,001,7248034,2,CV4,000567501,00008712090001218881,201311180018,K080725963,1,,0,1.00,0,0,005299953,,NK_AL1SHP1,,83,,,,,,,,,,10,15,0.0000,11/19/2013 9:53:56 AM,11/19/2013 9:54:25 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:54:25 AM,11/19/2013 9:54:25 AM,WGRAYSON,PAN-069,,12067
7208,500,001,7248034,3,CV4,000567502,00008712090001218881,201311180018,K080725963,7,,0,1.00,0,0,005299954,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:54:25 AM,11/19/2013 9:54:46 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:54:46 AM,11/19/2013 9:54:46 AM,WGRAYSON,PAN-069,,12067
7209,200,102,7245119,1,CV4,,,,,0,,1,1.00,0,0,,005313510,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/19/2013 9:54:58 AM,11/19/2013 9:54:59 AM,0,Invn Mvmt,Put Away Pallet,11/19/2013 9:54:59 AM,11/19/2013 9:54:59 AM,MHEUSER,NUN-043,,12067
7210,500,001,7247484,1,CV4,001443098,00008712090001211868,201311180018,K080722438,5,,0,1.00,0,0,000423368,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:55:11 AM,11/19/2013 9:55:23 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:55:23 AM,11/19/2013 9:55:23 AM,WGRAYSON,EAR-067,,12067
7211,500,001,7248051,1,CV4,001587270,00008712090001255060,201311180035,K080727866,19,,0,2.00,0,0,005301087,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:55:38 AM,11/19/2013 9:55:53 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:55:53 AM,11/19/2013 9:55:53 AM,WGRAYSON,HAT-004,,12067
7212,500,001,7248055,1,CV4,001443116,00008712090001210861,201311180018,K080722434,1,,0,1.00,0,0,000423364,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 9:55:58 AM,11/19/2013 9:56:03 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 9:56:03 AM,11/19/2013 9:56:03 AM,WGRAYSON,FIN-068,,12067
7213,200,102,7248124,1,CV4,,,,,0,,1,3.00,0,0,,005313510,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/19/2013 9:56:27 AM,11/19/2013 9:56:28 AM,0,Invn Mvmt,Put Away Pallet,11/19/2013 9:56:28 AM,11/19/2013 9:56:28 AM,MHEUSER,JUM-040,,12067
7214,200,102,7247385,1,CV4,,,,,0,,1,2.00,0,0,,005313511,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/19/2013 9:56:29 AM,11/19/2013 9:56:29 AM,0,Invn Mvmt,Put Away Pallet,11/19/2013 9:56:29 AM,11/19/2013 9:56:29 AM,MHEUSER,ODD-043,,12067
